round_id	round	phase	phase_duration_microseconds	phase_metrics	ProfileEvents
04f4255239e6868845d440ca78a40222	0	manifest_deletes	0	{'attempted':0,'deleted':0,'suppressed':0}	{}
04f4255239e6868845d440ca78a40222	0	namespace_cleanup	445012	{'evidence_rows':0,'janitor_deleted':0,'janitor_keys':1000,'janitor_pages':1,'leaked':0}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCGet':2,'CASOtherGet':1,'CASRootList':1,'ContextLock':13,'DiskConnectionsPreserved':6,'DiskConnectionsReused':6,'DiskS3GetObject':3,'DiskS3HeadObject':3,'DiskS3ReadMicroseconds':1832,'DiskS3ReadRequestsCount':6,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1061722,'IOBufferAllocs':4,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':4,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':2,'LogTrace':3,'MemoryAllocatedWithoutCheck':12,'MemoryAllocatedWithoutCheckBytes':13056,'ReadBufferFromS3Bytes':606,'ReadBufferFromS3InitMicroseconds':1167,'ReadBufferFromS3Microseconds':1180,'S3GetObject':3,'S3HeadObject':3,'S3ReadMicroseconds':1832,'S3ReadRequestsCount':6,'WriteBufferFromS3Bytes':152}
04f4255239e6868845d440ca78a40222	0	orphan_sweep	2	{'cursor_advanced':0,'deleted':0,'list_budget_keys':1000,'listed':2,'retained_hold':0,'retained_no_coverage':0,'retained_tail_removal':0,'retained_unconsumed_seal':0,'skipped':2,'suppressed':0}	{}
04f4255239e6868845d440ca78a40222	0	pending_deletes	2703446	{'absent':0,'deleted':5000,'graduated':5000,'outcome_logs_written':1,'redeleted':5000,'replaced':0,'spared':0}	{'CASBlobDelete':5000,'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCPut':1,'CASGCRetiredGraduated':5000,'CASGCRetiredRedeleted':5000,'ContextLock':15001,'DiskConnectionsCreated':33,'DiskConnectionsElapsedMicroseconds':1980,'DiskConnectionsExpired':57,'DiskConnectionsPreserved':4943,'DiskConnectionsReused':4967,'DiskS3DeleteObjects':5000,'DiskS3WriteMicroseconds':2298133,'DiskS3WriteRequestAttempts':5000,'DiskS3WriteRequestsCount':5000,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolJobs':5001,'LocalThreadPoolLockWaitMicroseconds':2,'LogTrace':3,'MemoryAllocatedWithoutCheck':9953,'MemoryAllocatedWithoutCheckBytes':12466176,'S3WriteMicroseconds':2298133,'S3WriteRequestAttempts':5000,'S3WriteRequestsCount':5000,'WriteBufferFromS3Bytes':183431}
04f4255239e6868845d440ca78a40222	0	ref_object_cleanup	7109936	{'namespaces_planned':2,'suppressed':0,'trim_enabled':1}	{'CASGCGet':5000,'CASOtherGet':5000,'CASRefCleanupObjectsDeleted':5000,'CASRootDelete':5000,'CASRootGet':2,'CASRootHead':5000,'ContextLock':45008,'ContextLockWaitMicroseconds':21,'DiskConnectionsCreated':295,'DiskConnectionsElapsedMicroseconds':15748,'DiskConnectionsExpired':300,'DiskConnectionsPreserved':29704,'DiskConnectionsReused':29709,'DiskS3DeleteObjects':5000,'DiskS3GetObject':10002,'DiskS3HeadObject':15002,'DiskS3ReadMicroseconds':3476183,'DiskS3ReadRequestsCount':25004,'DiskS3WriteMicroseconds':1996671,'DiskS3WriteRequestAttempts':5000,'DiskS3WriteRequestsCount':5000,'IOBufferAllocBytes':43868915,'IOBufferAllocs':10002,'MemoryAllocatedWithoutCheck':60000,'MemoryAllocatedWithoutCheckBytes':65277920,'QueryProfilerRuns':1,'ReadBufferFromS3Bytes':2270597,'ReadBufferFromS3InitMicroseconds':2086573,'ReadBufferFromS3Microseconds':2101592,'S3GetObject':10002,'S3HeadObject':15002,'S3ReadMicroseconds':3476183,'S3ReadRequestsCount':25004,'S3WriteMicroseconds':1996671,'S3WriteRequestAttempts':5000,'S3WriteRequestsCount':5000}
04f4255239e6868845d440ca78a40222	0	round_commit	3833	{'generation':14,'generations_referenced':2,'generations_visited':1,'pruned_through':11,'round':14}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCDelete':3,'CASGCEnumerationPages':1,'CASGCList':1,'ContextLock':4,'DiskConnectionsPreserved':3,'DiskConnectionsReused':3,'DiskS3DeleteObjects':3,'DiskS3WriteMicroseconds':1427,'DiskS3WriteRequestAttempts':3,'DiskS3WriteRequestsCount':3,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':2,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':4,'LogTrace':3,'MemoryAllocatedWithoutCheck':6,'MemoryAllocatedWithoutCheckBytes':6528,'S3WriteMicroseconds':1427,'S3WriteRequestAttempts':3,'S3WriteRequestsCount':3,'WriteBufferFromS3Bytes':141}
07387732639159f698800006650423da	0	manifest_deletes	0	{'attempted':0,'deleted':0,'suppressed':0}	{}
07387732639159f698800006650423da	0	namespace_cleanup	24273	{'evidence_rows':0,'janitor_deleted':0,'janitor_keys':186,'janitor_pages':1,'leaked':0}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCGet':2,'CASOtherGet':1,'CASRootList':1,'ContextLock':13,'DiskConnectionsPreserved':6,'DiskConnectionsReused':6,'DiskS3GetObject':3,'DiskS3HeadObject':3,'DiskS3ReadMicroseconds':1936,'DiskS3ReadRequestsCount':6,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1061623,'IOBufferAllocs':4,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':2,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':3,'LogTrace':3,'MemoryAllocatedWithoutCheck':12,'MemoryAllocatedWithoutCheckBytes':13056,'ReadBufferFromS3Bytes':507,'ReadBufferFromS3InitMicroseconds':1306,'ReadBufferFromS3Microseconds':1319,'S3GetObject':3,'S3HeadObject':3,'S3ReadMicroseconds':1936,'S3ReadRequestsCount':6,'WriteBufferFromS3Bytes':53}
07387732639159f698800006650423da	0	orphan_sweep	2	{'cursor_advanced':0,'deleted':0,'list_budget_keys':1000,'listed':2,'retained_hold':0,'retained_no_coverage':0,'retained_tail_removal':0,'retained_unconsumed_seal':0,'skipped':2,'suppressed':0}	{}
07387732639159f698800006650423da	0	pending_deletes	3176664	{'absent':0,'deleted':5000,'graduated':5000,'outcome_logs_written':1,'redeleted':5000,'replaced':0,'spared':0}	{'CASBlobDelete':5000,'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCPut':1,'CASGCRetiredGraduated':5000,'CASGCRetiredRedeleted':5000,'ContextLock':15001,'ContextLockWaitMicroseconds':20,'DiskConnectionsCreated':44,'DiskConnectionsElapsedMicroseconds':3344,'DiskConnectionsExpired':44,'DiskConnectionsPreserved':4956,'DiskConnectionsReused':4956,'DiskS3DeleteObjects':5000,'DiskS3WriteMicroseconds':2745109,'DiskS3WriteRequestAttempts':5000,'DiskS3WriteRequestsCount':5000,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolJobs':5001,'LocalThreadPoolLockWaitMicroseconds':3,'LogTrace':3,'MemoryAllocatedWithoutCheck':10000,'MemoryAllocatedWithoutCheckBytes':10880000,'S3WriteMicroseconds':2745109,'S3WriteRequestAttempts':5000,'S3WriteRequestsCount':5000,'WriteBufferFromS3Bytes':183474}
07387732639159f698800006650423da	0	ref_object_cleanup	3498	{'namespaces_planned':2,'suppressed':0,'trim_enabled':1}	{'CASRootGet':4,'ContextLock':16,'DiskConnectionsPreserved':8,'DiskConnectionsReused':8,'DiskS3GetObject':4,'DiskS3HeadObject':4,'DiskS3ReadMicroseconds':1937,'DiskS3ReadRequestsCount':8,'IOBufferAllocBytes':27888,'IOBufferAllocs':4,'MemoryAllocatedWithoutCheck':16,'MemoryAllocatedWithoutCheckBytes':17408,'ReadBufferFromS3Bytes':11252,'ReadBufferFromS3InitMicroseconds':1421,'ReadBufferFromS3Microseconds':1437,'S3GetObject':4,'S3HeadObject':4,'S3ReadMicroseconds':1937,'S3ReadRequestsCount':8}
07387732639159f698800006650423da	0	round_commit	5546	{'generation':42,'generations_referenced':2,'generations_visited':1,'pruned_through':39,'round':42}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCDelete':3,'CASGCEnumerationPages':1,'CASGCList':1,'ContextLock':4,'DiskConnectionsPreserved':3,'DiskConnectionsReused':3,'DiskS3DeleteObjects':3,'DiskS3WriteMicroseconds':1981,'DiskS3WriteRequestAttempts':3,'DiskS3WriteRequestsCount':3,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':2,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':5,'LogTrace':3,'MemoryAllocatedWithoutCheck':6,'MemoryAllocatedWithoutCheckBytes':6528,'S3WriteMicroseconds':1981,'S3WriteRequestAttempts':3,'S3WriteRequestsCount':3,'WriteBufferFromS3Bytes':141}
086864beafb936c22cd6d61c99f77026	0	manifest_deletes	1	{'attempted':0,'deleted':0,'suppressed':0}	{}
086864beafb936c22cd6d61c99f77026	0	namespace_cleanup	20181	{'evidence_rows':0,'janitor_deleted':0,'janitor_keys':186,'janitor_pages':1,'leaked':0}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCGet':2,'CASOtherGet':1,'CASRootList':1,'ContextLock':13,'DiskConnectionsPreserved':6,'DiskConnectionsReused':6,'DiskS3GetObject':3,'DiskS3HeadObject':3,'DiskS3ReadMicroseconds':1383,'DiskS3ReadRequestsCount':6,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1061623,'IOBufferAllocs':4,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':2,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':3,'LogTrace':3,'MemoryAllocatedWithoutCheck':12,'MemoryAllocatedWithoutCheckBytes':13056,'ReadBufferFromS3Bytes':507,'ReadBufferFromS3InitMicroseconds':893,'ReadBufferFromS3Microseconds':902,'S3GetObject':3,'S3HeadObject':3,'S3ReadMicroseconds':1383,'S3ReadRequestsCount':6,'WriteBufferFromS3Bytes':53}
086864beafb936c22cd6d61c99f77026	0	orphan_sweep	2	{'cursor_advanced':0,'deleted':0,'list_budget_keys':1000,'listed':2,'retained_hold':0,'retained_no_coverage':0,'retained_tail_removal':0,'retained_unconsumed_seal':0,'skipped':2,'suppressed':0}	{}
086864beafb936c22cd6d61c99f77026	0	pending_deletes	3096891	{'absent':0,'deleted':5000,'graduated':5000,'outcome_logs_written':1,'redeleted':5000,'replaced':0,'spared':0}	{'CASBlobDelete':5000,'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCPut':1,'CASGCRetiredGraduated':5000,'CASGCRetiredRedeleted':5000,'ContextLock':15001,'DiskConnectionsCreated':42,'DiskConnectionsElapsedMicroseconds':3246,'DiskConnectionsExpired':48,'DiskConnectionsPreserved':4952,'DiskConnectionsReused':4958,'DiskS3DeleteObjects':5000,'DiskS3WriteMicroseconds':2670972,'DiskS3WriteRequestAttempts':5000,'DiskS3WriteRequestsCount':5000,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolJobs':5001,'LogTrace':3,'MemoryAllocatedWithoutCheck':9988,'MemoryAllocatedWithoutCheckBytes':10866944,'QueryProfilerRuns':1,'S3WriteMicroseconds':2670972,'S3WriteRequestAttempts':5000,'S3WriteRequestsCount':5000,'WriteBufferFromS3Bytes':183502}
086864beafb936c22cd6d61c99f77026	0	ref_object_cleanup	2520	{'namespaces_planned':2,'suppressed':0,'trim_enabled':1}	{'CASRootGet':4,'ContextLock':16,'DiskConnectionsPreserved':8,'DiskConnectionsReused':8,'DiskS3GetObject':4,'DiskS3HeadObject':4,'DiskS3ReadMicroseconds':1536,'DiskS3ReadRequestsCount':8,'IOBufferAllocBytes':27888,'IOBufferAllocs':4,'MemoryAllocatedWithoutCheck':16,'MemoryAllocatedWithoutCheckBytes':17408,'ReadBufferFromS3Bytes':11252,'ReadBufferFromS3InitMicroseconds':1070,'ReadBufferFromS3Microseconds':1084,'S3GetObject':4,'S3HeadObject':4,'S3ReadMicroseconds':1536,'S3ReadRequestsCount':8}
086864beafb936c22cd6d61c99f77026	0	round_commit	3553	{'generation':40,'generations_referenced':2,'generations_visited':1,'pruned_through':37,'round':40}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCDelete':3,'CASGCEnumerationPages':1,'CASGCList':1,'ContextLock':4,'DiskConnectionsPreserved':3,'DiskConnectionsReused':3,'DiskS3DeleteObjects':3,'DiskS3WriteMicroseconds':1297,'DiskS3WriteRequestAttempts':3,'DiskS3WriteRequestsCount':3,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':2,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':4,'LogTrace':3,'MemoryAllocatedWithoutCheck':6,'MemoryAllocatedWithoutCheckBytes':6528,'S3WriteMicroseconds':1297,'S3WriteRequestAttempts':3,'S3WriteRequestsCount':3,'WriteBufferFromS3Bytes':141}
0bbc85a8b64837e138185d6cf8be6910	0	manifest_deletes	0	{'attempted':0,'deleted':0,'suppressed':0}	{}
0bbc85a8b64837e138185d6cf8be6910	0	namespace_cleanup	22728	{'evidence_rows':0,'janitor_deleted':0,'janitor_keys':186,'janitor_pages':1,'leaked':0}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCGet':2,'CASOtherGet':1,'CASRootList':1,'ContextLock':13,'DiskConnectionsPreserved':6,'DiskConnectionsReused':6,'DiskS3GetObject':3,'DiskS3HeadObject':3,'DiskS3ReadMicroseconds':1843,'DiskS3ReadRequestsCount':6,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1061623,'IOBufferAllocs':4,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':2,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':3,'LogTrace':3,'MemoryAllocatedWithoutCheck':12,'MemoryAllocatedWithoutCheckBytes':13056,'ReadBufferFromS3Bytes':507,'ReadBufferFromS3InitMicroseconds':1283,'ReadBufferFromS3Microseconds':1298,'S3GetObject':3,'S3HeadObject':3,'S3ReadMicroseconds':1843,'S3ReadRequestsCount':6,'WriteBufferFromS3Bytes':53}
0bbc85a8b64837e138185d6cf8be6910	0	orphan_sweep	2	{'cursor_advanced':0,'deleted':0,'list_budget_keys':1000,'listed':2,'retained_hold':0,'retained_no_coverage':0,'retained_tail_removal':0,'retained_unconsumed_seal':0,'skipped':2,'suppressed':0}	{}
0bbc85a8b64837e138185d6cf8be6910	0	pending_deletes	3137226	{'absent':0,'deleted':5000,'graduated':5000,'outcome_logs_written':1,'redeleted':5000,'replaced':0,'spared':0}	{'CASBlobDelete':5000,'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCPut':1,'CASGCRetiredGraduated':5000,'CASGCRetiredRedeleted':5000,'ContextLock':15001,'ContextLockWaitMicroseconds':3,'DiskConnectionsCreated':48,'DiskConnectionsElapsedMicroseconds':3572,'DiskConnectionsExpired':49,'DiskConnectionsPreserved':4951,'DiskConnectionsReused':4952,'DiskS3DeleteObjects':5000,'DiskS3WriteMicroseconds':2703183,'DiskS3WriteRequestAttempts':5000,'DiskS3WriteRequestsCount':5000,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolJobs':5001,'LocalThreadPoolLockWaitMicroseconds':6,'LogTrace':3,'MemoryAllocatedWithoutCheck':9999,'MemoryAllocatedWithoutCheckBytes':12516224,'S3WriteMicroseconds':2703183,'S3WriteRequestAttempts':5000,'S3WriteRequestsCount':5000,'WriteBufferFromS3Bytes':183656}
0bbc85a8b64837e138185d6cf8be6910	0	ref_object_cleanup	3930	{'namespaces_planned':2,'suppressed':0,'trim_enabled':1}	{'CASRootGet':4,'ContextLock':16,'DiskConnectionsPreserved':8,'DiskConnectionsReused':8,'DiskS3GetObject':4,'DiskS3HeadObject':4,'DiskS3ReadMicroseconds':2428,'DiskS3ReadRequestsCount':8,'IOBufferAllocBytes':27888,'IOBufferAllocs':4,'MemoryAllocatedWithoutCheck':16,'MemoryAllocatedWithoutCheckBytes':17408,'ReadBufferFromS3Bytes':11252,'ReadBufferFromS3InitMicroseconds':1684,'ReadBufferFromS3Microseconds':1724,'S3GetObject':4,'S3HeadObject':4,'S3ReadMicroseconds':2428,'S3ReadRequestsCount':8}
0bbc85a8b64837e138185d6cf8be6910	0	round_commit	5475	{'generation':37,'generations_referenced':2,'generations_visited':1,'pruned_through':34,'round':37}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCDelete':3,'CASGCEnumerationPages':1,'CASGCList':1,'ContextLock':4,'DiskConnectionsPreserved':3,'DiskConnectionsReused':3,'DiskS3DeleteObjects':3,'DiskS3WriteMicroseconds':2273,'DiskS3WriteRequestAttempts':3,'DiskS3WriteRequestsCount':3,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':2,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':5,'LogTrace':3,'MemoryAllocatedWithoutCheck':6,'MemoryAllocatedWithoutCheckBytes':6528,'S3WriteMicroseconds':2273,'S3WriteRequestAttempts':3,'S3WriteRequestsCount':3,'WriteBufferFromS3Bytes':141}
0e8f1599232f874c44a1ef31bdbe6d47	0	manifest_deletes	0	{'attempted':0,'deleted':0,'suppressed':0}	{}
0e8f1599232f874c44a1ef31bdbe6d47	0	namespace_cleanup	23856	{'evidence_rows':0,'janitor_deleted':0,'janitor_keys':186,'janitor_pages':1,'leaked':0}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCGet':2,'CASOtherGet':1,'CASRootList':1,'ContextLock':13,'DiskConnectionsPreserved':6,'DiskConnectionsReused':6,'DiskS3GetObject':3,'DiskS3HeadObject':3,'DiskS3ReadMicroseconds':1654,'DiskS3ReadRequestsCount':6,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1061623,'IOBufferAllocs':4,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':2,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':4,'LogTrace':3,'MemoryAllocatedWithoutCheck':12,'MemoryAllocatedWithoutCheckBytes':13056,'ReadBufferFromS3Bytes':507,'ReadBufferFromS3InitMicroseconds':1084,'ReadBufferFromS3Microseconds':1099,'S3GetObject':3,'S3HeadObject':3,'S3ReadMicroseconds':1654,'S3ReadRequestsCount':6,'WriteBufferFromS3Bytes':53}
0e8f1599232f874c44a1ef31bdbe6d47	0	orphan_sweep	2	{'cursor_advanced':0,'deleted':0,'list_budget_keys':1000,'listed':2,'retained_hold':0,'retained_no_coverage':0,'retained_tail_removal':0,'retained_unconsumed_seal':0,'skipped':2,'suppressed':0}	{}
0e8f1599232f874c44a1ef31bdbe6d47	0	pending_deletes	3340330	{'absent':0,'deleted':5000,'graduated':5000,'outcome_logs_written':1,'redeleted':5000,'replaced':0,'spared':0}	{'CASBlobDelete':5000,'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCPut':1,'CASGCRetiredGraduated':5000,'CASGCRetiredRedeleted':5000,'ContextLock':15001,'ContextLockWaitMicroseconds':2,'DiskConnectionsCreated':40,'DiskConnectionsElapsedMicroseconds':3099,'DiskConnectionsExpired':52,'DiskConnectionsPreserved':4948,'DiskConnectionsReused':4960,'DiskS3DeleteObjects':5000,'DiskS3WriteMicroseconds':2902534,'DiskS3WriteRequestAttempts':5000,'DiskS3WriteRequestsCount':5000,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolJobs':5001,'LocalThreadPoolLockWaitMicroseconds':1,'LogTrace':3,'MemoryAllocatedWithoutCheck':9976,'MemoryAllocatedWithoutCheckBytes':10853888,'S3WriteMicroseconds':2902534,'S3WriteRequestAttempts':5000,'S3WriteRequestsCount':5000,'WriteBufferFromS3Bytes':183401}
0e8f1599232f874c44a1ef31bdbe6d47	0	ref_object_cleanup	2495	{'namespaces_planned':2,'suppressed':0,'trim_enabled':1}	{'CASRootGet':4,'ContextLock':16,'DiskConnectionsPreserved':8,'DiskConnectionsReused':8,'DiskS3GetObject':4,'DiskS3HeadObject':4,'DiskS3ReadMicroseconds':1500,'DiskS3ReadRequestsCount':8,'IOBufferAllocBytes':27888,'IOBufferAllocs':4,'MemoryAllocatedWithoutCheck':16,'MemoryAllocatedWithoutCheckBytes':17408,'ReadBufferFromS3Bytes':11252,'ReadBufferFromS3InitMicroseconds':1035,'ReadBufferFromS3Microseconds':1045,'S3GetObject':4,'S3HeadObject':4,'S3ReadMicroseconds':1500,'S3ReadRequestsCount':8}
0e8f1599232f874c44a1ef31bdbe6d47	0	round_commit	5435	{'generation':38,'generations_referenced':2,'generations_visited':1,'pruned_through':35,'round':38}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCDelete':3,'CASGCEnumerationPages':1,'CASGCList':1,'ContextLock':4,'DiskConnectionsPreserved':3,'DiskConnectionsReused':3,'DiskS3DeleteObjects':3,'DiskS3WriteMicroseconds':2037,'DiskS3WriteRequestAttempts':3,'DiskS3WriteRequestsCount':3,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':2,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':5,'LogTrace':3,'MemoryAllocatedWithoutCheck':6,'MemoryAllocatedWithoutCheckBytes':6528,'S3WriteMicroseconds':2037,'S3WriteRequestAttempts':3,'S3WriteRequestsCount':3,'WriteBufferFromS3Bytes':141}
0ee1a2329de67d4126fbf13803bf50d2	0	manifest_deletes	1	{'attempted':0,'deleted':0,'suppressed':0}	{}
0ee1a2329de67d4126fbf13803bf50d2	0	namespace_cleanup	288349	{'evidence_rows':0,'janitor_deleted':0,'janitor_keys':1000,'janitor_pages':1,'leaked':0}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCGet':2,'CASOtherGet':1,'CASRootList':1,'ContextLock':13,'DiskConnectionsPreserved':6,'DiskConnectionsReused':6,'DiskS3GetObject':3,'DiskS3HeadObject':3,'DiskS3ReadMicroseconds':1795,'DiskS3ReadRequestsCount':6,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1061722,'IOBufferAllocs':4,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':4,'LocalThreadPoolLockWaitMicroseconds':2,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':2,'LogTrace':3,'MemoryAllocatedWithoutCheck':12,'MemoryAllocatedWithoutCheckBytes':13056,'ReadBufferFromS3Bytes':606,'ReadBufferFromS3InitMicroseconds':1075,'ReadBufferFromS3Microseconds':1087,'S3GetObject':3,'S3HeadObject':3,'S3ReadMicroseconds':1795,'S3ReadRequestsCount':6,'WriteBufferFromS3Bytes':152}
0ee1a2329de67d4126fbf13803bf50d2	0	orphan_sweep	2	{'cursor_advanced':0,'deleted':0,'list_budget_keys':1000,'listed':2,'retained_hold':0,'retained_no_coverage':0,'retained_tail_removal':0,'retained_unconsumed_seal':0,'skipped':2,'suppressed':0}	{}
0ee1a2329de67d4126fbf13803bf50d2	0	pending_deletes	3640392	{'absent':0,'deleted':5000,'graduated':5000,'outcome_logs_written':1,'redeleted':5000,'replaced':0,'spared':0}	{'CASBlobDelete':5000,'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCPut':1,'CASGCRetiredGraduated':5000,'CASGCRetiredRedeleted':5000,'ContextLock':15001,'ContextLockWaitMicroseconds':18,'DiskConnectionsCreated':40,'DiskConnectionsElapsedMicroseconds':3021,'DiskConnectionsExpired':54,'DiskConnectionsPreserved':4946,'DiskConnectionsReused':4960,'DiskS3DeleteObjects':5000,'DiskS3WriteMicroseconds':3167875,'DiskS3WriteRequestAttempts':5000,'DiskS3WriteRequestsCount':5000,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolJobs':5001,'LogTrace':3,'MemoryAllocatedWithoutCheck':9972,'MemoryAllocatedWithoutCheckBytes':10849536,'S3WriteMicroseconds':3167875,'S3WriteRequestAttempts':5000,'S3WriteRequestsCount':5000,'WriteBufferFromS3Bytes':183429}
0ee1a2329de67d4126fbf13803bf50d2	0	ref_object_cleanup	7651716	{'namespaces_planned':2,'suppressed':0,'trim_enabled':1}	{'CASGCGet':5000,'CASOtherGet':5000,'CASRefCleanupObjectsDeleted':5000,'CASRootDelete':5000,'CASRootGet':4,'CASRootHead':5000,'ContextLock':45016,'ContextLockWaitMicroseconds':3,'DiskConnectionsCreated':297,'DiskConnectionsElapsedMicroseconds':17372,'DiskConnectionsExpired':303,'DiskConnectionsPreserved':29705,'DiskConnectionsReused':29711,'DiskS3DeleteObjects':5000,'DiskS3GetObject':10004,'DiskS3HeadObject':15004,'DiskS3ReadMicroseconds':3751897,'DiskS3ReadRequestsCount':25008,'DiskS3WriteMicroseconds':2155389,'DiskS3WriteRequestAttempts':5000,'DiskS3WriteRequestsCount':5000,'IOBufferAllocBytes':43887888,'IOBufferAllocs':10004,'MemoryAllocatedWithoutCheck':60006,'MemoryAllocatedWithoutCheckBytes':65284448,'QueryProfilerRuns':1,'ReadBufferFromS3Bytes':2281252,'ReadBufferFromS3InitMicroseconds':2238494,'ReadBufferFromS3Microseconds':2254100,'S3GetObject':10004,'S3HeadObject':15004,'S3ReadMicroseconds':3751897,'S3ReadRequestsCount':25008,'S3WriteMicroseconds':2155389,'S3WriteRequestAttempts':5000,'S3WriteRequestsCount':5000}
0ee1a2329de67d4126fbf13803bf50d2	0	round_commit	4733	{'generation':24,'generations_referenced':2,'generations_visited':1,'pruned_through':21,'round':24}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCDelete':3,'CASGCEnumerationPages':1,'CASGCList':1,'ContextLock':4,'DiskConnectionsPreserved':3,'DiskConnectionsReused':3,'DiskS3DeleteObjects':3,'DiskS3WriteMicroseconds':1385,'DiskS3WriteRequestAttempts':3,'DiskS3WriteRequestsCount':3,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':2,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':3,'LogTrace':3,'MemoryAllocatedWithoutCheck':6,'MemoryAllocatedWithoutCheckBytes':6528,'S3WriteMicroseconds':1385,'S3WriteRequestAttempts':3,'S3WriteRequestsCount':3,'WriteBufferFromS3Bytes':141}
18a487fae8f39c540e0b91a5a26305b4	0	manifest_deletes	0	{'attempted':0,'deleted':0,'suppressed':0}	{}
