hostname	event_date	event_time	event_time_microseconds	event_type	disk_name	gc_id	trigger	round	round_id	phase	phase_duration_microseconds	phase_metrics	outcome	entries_condemned	anomalies	error	ProfileEvents
11c69aee3df4	2026-08-04	2026-08-04 11:33:13	2026-08-04 11:33:13.692183	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	972ac3c2ad4e9d45f7262bbf3fea5490	lease	2828	{'acquired':1,'steal_allowed':1}	Unknown	0	0		{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCGet':1,'ContextLock':5,'DiskConnectionsPreserved':2,'DiskConnectionsReused':2,'DiskS3GetObject':1,'DiskS3HeadObject':1,'DiskS3ReadMicroseconds':1090,'DiskS3ReadRequestsCount':2,'IOBufferAllocBytes':1053066,'IOBufferAllocs':2,'LocalThreadPoolJobs':1,'LogTrace':3,'MemoryAllocatedWithoutCheck':4,'MemoryAllocatedWithoutCheckBytes':4352,'ReadBufferFromS3Bytes':268,'ReadBufferFromS3InitMicroseconds':500,'ReadBufferFromS3Microseconds':506,'S3GetObject':1,'S3HeadObject':1,'S3ReadMicroseconds':1090,'S3ReadRequestsCount':2,'WriteBufferFromS3Bytes':268}
11c69aee3df4	2026-08-04	2026-08-04 11:33:13	2026-08-04 11:33:13.695210	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	972ac3c2ad4e9d45f7262bbf3fea5490	pre_fold_ref_drain	1661	{'deleted':0}	Unknown	0	0		{'CASGCGet':2,'CASOtherGet':1,'ContextLock':12,'DiskConnectionsPreserved':6,'DiskConnectionsReused':6,'DiskS3GetObject':3,'DiskS3HeadObject':3,'DiskS3ReadMicroseconds':1219,'DiskS3ReadRequestsCount':6,'IOBufferAllocBytes':13529,'IOBufferAllocs':3,'MemoryAllocatedWithoutCheck':12,'MemoryAllocatedWithoutCheckBytes':13056,'ReadBufferFromS3Bytes':1052,'ReadBufferFromS3InitMicroseconds':873,'ReadBufferFromS3Microseconds':880,'S3GetObject':3,'S3HeadObject':3,'S3ReadMicroseconds':1219,'S3ReadRequestsCount':6}
11c69aee3df4	2026-08-04	2026-08-04 11:33:13	2026-08-04 11:33:13.697693	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	972ac3c2ad4e9d45f7262bbf3fea5490	heartbeat_floor	2472	{'already_fenced':0,'fenced_now':0,'live':2,'terminated':0}	Unknown	0	0		{'CASGCGet':2,'CASGCList':1,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':848,'DiskS3ReadRequestsCount':4,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':8694,'IOBufferAllocs':2,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':1,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':4,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':376,'ReadBufferFromS3InitMicroseconds':653,'ReadBufferFromS3Microseconds':657,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':848,'S3ReadRequestsCount':4}
11c69aee3df4	2026-08-04	2026-08-04 11:33:29	2026-08-04 11:33:29.371708	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	972ac3c2ad4e9d45f7262bbf3fea5490	defer_decision	15673981	{'changed_shards':2,'dead_life_debris':0,'deferred':0,'fold_seal_reads':2,'graduation_due':1,'namespaces_seen':2,'ref_keys_listed':57799,'ref_log_keys_listed':57555,'rounds_deferred_before':0,'walk_plan_builds':1,'walk_plan_dropped_listed_lives':0,'walk_plan_dropped_parent_rows':0,'walk_plan_dropped_tails':0,'walk_plan_rows':2}	Unknown	0	0		{'CASGCEnumerationPages':58,'CASGCGet':2,'CASGCRefWalkPlansBuilt':1,'CASOtherGet':1,'CASRefGlobalListPages':58,'CASRootList':58,'ContextLock':12,'DiskConnectionsPreserved':6,'DiskConnectionsReused':6,'DiskS3GetObject':3,'DiskS3HeadObject':3,'DiskS3ReadMicroseconds':2397,'DiskS3ReadRequestsCount':6,'GlobalThreadPoolJobs':58,'IOBufferAllocBytes':13732,'IOBufferAllocs':3,'LocalThreadPoolExpansions':58,'LocalThreadPoolJobs':171,'LocalThreadPoolLockWaitMicroseconds':30,'LocalThreadPoolShrinks':58,'LocalThreadPoolThreadCreationMicroseconds':217,'MemoryAllocatedWithoutCheck':12,'MemoryAllocatedWithoutCheckBytes':13056,'QueryProfilerRuns':1,'ReadBufferFromS3Bytes':1255,'ReadBufferFromS3InitMicroseconds':1684,'ReadBufferFromS3Microseconds':1702,'S3GetObject':3,'S3HeadObject':3,'S3ReadMicroseconds':2397,'S3ReadRequestsCount':6}
11c69aee3df4	2026-08-04	2026-08-04 11:33:29	2026-08-04 11:33:29.372614	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	972ac3c2ad4e9d45f7262bbf3fea5490	parent_seal_read	883	{'parent_runs':1}	Unknown	0	0		{'CASGCGet':1,'ContextLock':4,'DiskConnectionsPreserved':2,'DiskConnectionsReused':2,'DiskS3GetObject':1,'DiskS3HeadObject':1,'DiskS3ReadMicroseconds':613,'DiskS3ReadRequestsCount':2,'IOBufferAllocBytes':4630,'IOBufferAllocs':1,'MemoryAllocatedWithoutCheck':4,'MemoryAllocatedWithoutCheckBytes':4352,'ReadBufferFromS3Bytes':471,'ReadBufferFromS3InitMicroseconds':445,'ReadBufferFromS3Microseconds':451,'S3GetObject':1,'S3HeadObject':1,'S3ReadMicroseconds':613,'S3ReadRequestsCount':2}
11c69aee3df4	2026-08-04	2026-08-04 11:33:29	2026-08-04 11:33:29.376626	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	972ac3c2ad4e9d45f7262bbf3fea5490	fold_ref_group	4004	{'namespaces_seen':2,'ref_folding_aborted':0,'ref_keys_listed':57799}	Unknown	0	0		{}
11c69aee3df4	2026-08-04	2026-08-04 11:33:29	2026-08-04 11:33:29.378924	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	972ac3c2ad4e9d45f7262bbf3fea5490	fold_seal_read	2281	{'dropped_parent_ref_lives':0,'parent_cleanup_evidence':0,'parent_ref_lives':2,'parent_runs':1,'redundant_reads':1,'seal_reads':2}	Unknown	0	0		{'CASGCGet':2,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':1525,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':9260,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':942,'ReadBufferFromS3InitMicroseconds':1122,'ReadBufferFromS3Microseconds':1136,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':1525,'S3ReadRequestsCount':4}
11c69aee3df4	2026-08-04	2026-08-04 11:33:48	2026-08-04 11:33:48.666736	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	972ac3c2ad4e9d45f7262bbf3fea5490	fold_ref_intake	19287789	{'absent_probes':1,'catalog_entries':2,'catalog_only_walked':0,'catalog_proved_empty':0,'dead_precommits_skipped':0,'deltas_emitted':404322,'epoch_crossings':0,'frontier_namespaces':2,'frontier_proven':1,'frontier_unprobed_budget':0,'logs_accounted':4736,'logs_applied':4736,'namespace_removals':0,'ref_folding_aborted':0,'tables_changed':1,'tables_clamped':1,'tables_held':1,'tables_scanned':2,'tails_advanced':1,'tails_below_cursor':0,'tails_unchanged':0,'transactions_opened':4736,'unhinted_held_walked':0,'unhinted_quiet_walked':0}	Unknown	0	0		{'AsyncLoggingErrorFileLogTotalMessages':1,'AsyncLoggingFileLogTotalMessages':2,'AsyncLoggingTextLogTotalMessages':2,'CASManifestGet':26264,'CASRefEmittedEdges':26264,'CASRefLogBodyGets':4736,'CASRefManifestBodyFoldGets':26264,'CASRootGet':4739,'ContextLock':528003,'ContextLockWaitMicroseconds':207,'DiskConnectionsCreated':554,'DiskConnectionsElapsedMicroseconds':42172,'DiskConnectionsExpired':657,'DiskConnectionsPreserved':61348,'DiskConnectionsReused':61451,'DiskS3GetObject':31002,'DiskS3HeadObject':31003,'DiskS3ReadMicroseconds':13113434,'DiskS3ReadRequestsCount':62005,'DiskS3ReadRequestsErrors':1,'IOBufferAllocBytes':280234097,'IOBufferAllocs':31002,'LogDebug':1,'LogError':1,'LoggerElapsedNanoseconds':17040,'MemoryAllocatedWithoutCheck':123855,'MemoryAllocatedWithoutCheckBytes':538415328,'QueryProfilerRuns':3,'ReadBufferFromS3Bytes':151296779,'ReadBufferFromS3InitMicroseconds':9564494,'ReadBufferFromS3Microseconds':9637431,'S3GetObject':31002,'S3HeadObject':31003,'S3ReadMicroseconds':13113434,'S3ReadRequestsCount':62005,'S3ReadRequestsErrors':1}
11c69aee3df4	2026-08-04	2026-08-04 11:33:52	2026-08-04 11:33:52.714827	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	972ac3c2ad4e9d45f7262bbf3fea5490	fold_reduce	4047875	{'condemned':9927,'deltas_in':404322,'frontier_complete':0,'graduated':0,'redelete_pending':0,'runs_written':1,'shards_pure_carry':0,'shards_reduced':1,'shards_total':1,'spared':363,'suppress_destructive':1,'transactions_unapplied':0,'unmatched_removes':0}	Unknown	0	0		{'AsyncLoggingErrorFileLogTotalMessages':1,'AsyncLoggingFileLogTotalMessages':1,'AsyncLoggingTextLogTotalMessages':1,'CASBlobHead':10638,'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCClampSuppressedPasses':1,'CASGCGetStream':1,'CASGCPut':1,'CASGCRetiredCondemned':9927,'ContextLock':29786,'ContextLockWaitMicroseconds':37,'DiskConnectionsCreated':107,'DiskConnectionsElapsedMicroseconds':8350,'DiskConnectionsExpired':107,'DiskConnectionsPreserved':10534,'DiskConnectionsReused':10534,'DiskS3CreateMultipartUpload':1,'DiskS3GetObject':1,'DiskS3HeadObject':10639,'DiskS3ReadMicroseconds':2264112,'DiskS3ReadRequestsCount':10640,'DiskS3WriteMicroseconds':956,'DiskS3WriteRequestAttempts':1,'DiskS3WriteRequestsCount':1,'GlobalThreadPoolJobs':6,'IOBufferAllocBytes':68161914,'IOBufferAllocs':6,'LocalThreadPoolExpansions':6,'LocalThreadPoolJobs':9930,'LocalThreadPoolLockWaitMicroseconds':6,'LocalThreadPoolThreadCreationMicroseconds':41,'LogTrace':4,'LogWarning':1,'LoggerElapsedNanoseconds':11590,'MemoryAllocatedWithoutCheck':21300,'MemoryAllocatedWithoutCheckBytes':565671008,'QueryProfilerRuns':1,'ReadBufferFromS3Bytes':51513861,'ReadBufferFromS3InitMicroseconds':478,'ReadBufferFromS3Microseconds':14116,'S3CreateMultipartUpload':1,'S3GetObject':1,'S3HeadObject':10639,'S3ReadMicroseconds':2264112,'S3ReadRequestsCount':10640,'S3WriteMicroseconds':956,'S3WriteRequestAttempts':1,'S3WriteRequestsCount':1,'WriteBufferFromS3Bytes':50646950,'WriteBufferFromS3Microseconds':1221}
11c69aee3df4	2026-08-04	2026-08-04 11:33:52	2026-08-04 11:33:52.715647	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	972ac3c2ad4e9d45f7262bbf3fea5490	fold_seal_write	810	{'seal_bytes':472,'seal_cleanup_evidence':0,'seal_ref_lives':2,'seal_runs':1}	Unknown	0	0		{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCPut':1,'ContextLock':1,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolJobs':1,'LogTrace':3,'WriteBufferFromS3Bytes':472}
11c69aee3df4	2026-08-04	2026-08-04 11:33:52	2026-08-04 11:33:52.717438	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	972ac3c2ad4e9d45f7262bbf3fea5490	pending_deletes	1479	{'absent':0,'deleted':0,'graduated':0,'outcome_logs_written':1,'redeleted':0,'replaced':0,'spared':363}	Unknown	0	0		{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCPut':1,'CASGCRetiredSpared':363,'ContextLock':364,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolJobs':1,'LogTrace':3,'WriteBufferFromS3Bytes':13199}
11c69aee3df4	2026-08-04	2026-08-04 11:33:52	2026-08-04 11:33:52.717442	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	972ac3c2ad4e9d45f7262bbf3fea5490	meta_pool_wait	1	{'jobs_completed':9927,'jobs_completed_on_entry':9927,'jobs_scheduled':9927}	Unknown	0	0		{}
11c69aee3df4	2026-08-04	2026-08-04 11:33:52	2026-08-04 11:33:52.718423	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	972ac3c2ad4e9d45f7262bbf3fea5490	round_commit	979	{'generation':4,'generations_referenced':2,'generations_visited':0,'pruned_through':0,'round':4}	Unknown	0	0		{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'ContextLock':1,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolJobs':1,'LogTrace':3,'WriteBufferFromS3Bytes':268}
11c69aee3df4	2026-08-04	2026-08-04 11:33:52	2026-08-04 11:33:52.718426	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	972ac3c2ad4e9d45f7262bbf3fea5490	handoff_reclaim	1	{'generations_reclaimed':0,'objects_reclaimed':0,'suppressed':1}	Unknown	0	0		{}
11c69aee3df4	2026-08-04	2026-08-04 11:33:52	2026-08-04 11:33:52.718428	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	972ac3c2ad4e9d45f7262bbf3fea5490	manifest_deletes	0	{'attempted':0,'deleted':0,'suppressed':1}	Unknown	0	0		{}
11c69aee3df4	2026-08-04	2026-08-04 11:33:53	2026-08-04 11:33:53.012227	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	972ac3c2ad4e9d45f7262bbf3fea5490	namespace_cleanup	293779	{'evidence_rows':0,'janitor_deleted':0,'janitor_keys':1000,'janitor_pages':1,'leaked':0}	Unknown	0	0		{'CASGCGet':1,'CASOtherGet':1,'CASRootList':1,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':1345,'DiskS3ReadRequestsCount':4,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':8783,'IOBufferAllocs':2,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':3,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':4,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':465,'ReadBufferFromS3InitMicroseconds':891,'ReadBufferFromS3Microseconds':901,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':1345,'S3ReadRequestsCount':4}
11c69aee3df4	2026-08-04	2026-08-04 11:33:53	2026-08-04 11:33:53.012240	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	972ac3c2ad4e9d45f7262bbf3fea5490	ref_object_cleanup	3	{'namespaces_planned':2,'suppressed':1,'trim_enabled':1}	Unknown	0	0		{}
11c69aee3df4	2026-08-04	2026-08-04 11:33:53	2026-08-04 11:33:53.012244	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	972ac3c2ad4e9d45f7262bbf3fea5490	orphan_sweep	2	{'cursor_advanced':0,'deleted':0,'list_budget_keys':1000,'listed':0,'retained_hold':0,'retained_no_coverage':0,'retained_tail_removal':0,'retained_unconsumed_seal':0,'skipped':0,'suppressed':1}	Unknown	0	0		{}
11c69aee3df4	2026-08-04	2026-08-04 11:33:53	2026-08-04 11:33:53.016309	Finish	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	4	972ac3c2ad4e9d45f7262bbf3fea5490		0	{}	Success	9927	1		{'AsyncLoggingErrorFileLogTotalMessages':2,'AsyncLoggingFileLogTotalMessages':3,'AsyncLoggingTextLogTotalMessages':3,'CASBlobHead':10638,'CASConditionalWriteAttempts':6,'CASConditionalWriteCommitted':6,'CASGCClampSuppressedPasses':1,'CASGCCompareSwap':3,'CASGCEnumerationPages':58,'CASGCGet':12,'CASGCGetStream':1,'CASGCList':1,'CASGCPut':3,'CASGCRefWalkPlansBuilt':1,'CASGCRetiredCondemned':9927,'CASGCRetiredSpared':363,'CASManifestGet':26264,'CASOtherGet':3,'CASRefEmittedEdges':26264,'CASRefGlobalListPages':58,'CASRefLogBodyGets':4736,'CASRefManifestBodyFoldGets':26264,'CASRootGet':4739,'CASRootList':59,'ContextLock':558238,'ContextLockWaitMicroseconds':244,'DiskConnectionsCreated':661,'DiskConnectionsElapsedMicroseconds':50522,'DiskConnectionsExpired':764,'DiskConnectionsPreserved':71912,'DiskConnectionsReused':72015,'DiskS3CreateMultipartUpload':1,'DiskS3GetObject':31018,'DiskS3HeadObject':41657,'DiskS3ReadMicroseconds':15386985,'DiskS3ReadRequestsCount':72675,'DiskS3ReadRequestsErrors':1,'DiskS3WriteMicroseconds':956,'DiskS3WriteRequestAttempts':1,'DiskS3WriteRequestsCount':1,'GlobalThreadPoolJobs':66,'IOBufferAllocBytes':353706501,'IOBufferAllocs':31028,'LocalThreadPoolExpansions':66,'LocalThreadPoolJobs':10110,'LocalThreadPoolLockWaitMicroseconds':36,'LocalThreadPoolShrinks':60,'LocalThreadPoolThreadCreationMicroseconds':266,'LogDebug':1,'LogError':1,'LogTrace':19,'LogWarning':1,'LoggerElapsedNanoseconds':28630,'MemoryAllocatedWithoutCheck':145215,'MemoryAllocatedWithoutCheckBytes':1104151616,'QueryProfilerRuns':5,'ReadBufferFromS3Bytes':202815550,'ReadBufferFromS3InitMicroseconds':9571405,'ReadBufferFromS3Microseconds':9658047,'S3CreateMultipartUpload':1,'S3GetObject':31018,'S3HeadObject':41657,'S3ReadMicroseconds':15386985,'S3ReadRequestsCount':72675,'S3ReadRequestsErrors':1,'S3WriteMicroseconds':956,'S3WriteRequestAttempts':1,'S3WriteRequestsCount':1,'WriteBufferFromS3Bytes':50661238,'WriteBufferFromS3Microseconds':1221}
11c69aee3df4	2026-08-04	2026-08-04 11:34:39	2026-08-04 11:34:39.317252	Start	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	ae46f97f746073e093943a84da1408ce		0	{}	Unknown	0	0		{}
11c69aee3df4	2026-08-04	2026-08-04 11:34:39	2026-08-04 11:34:39.320956	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	ae46f97f746073e093943a84da1408ce	lease	3691	{'acquired':1,'steal_allowed':1}	Unknown	0	0		{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCGet':1,'ContextLock':5,'DiskConnectionsPreserved':2,'DiskConnectionsReused':2,'DiskS3GetObject':1,'DiskS3HeadObject':1,'DiskS3ReadMicroseconds':413,'DiskS3ReadRequestsCount':2,'IOBufferAllocBytes':1053066,'IOBufferAllocs':2,'LocalThreadPoolJobs':1,'LogTrace':3,'MemoryAllocatedWithoutCheck':4,'MemoryAllocatedWithoutCheckBytes':4352,'ReadBufferFromS3Bytes':268,'ReadBufferFromS3InitMicroseconds':323,'ReadBufferFromS3Microseconds':326,'S3GetObject':1,'S3HeadObject':1,'S3ReadMicroseconds':413,'S3ReadRequestsCount':2,'WriteBufferFromS3Bytes':268}
11c69aee3df4	2026-08-04	2026-08-04 11:34:39	2026-08-04 11:34:39.324423	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	ae46f97f746073e093943a84da1408ce	pre_fold_ref_drain	1802	{'deleted':0}	Unknown	0	0		{'CASGCGet':2,'CASOtherGet':1,'ContextLock':12,'DiskConnectionsPreserved':6,'DiskConnectionsReused':6,'DiskS3GetObject':3,'DiskS3HeadObject':3,'DiskS3ReadMicroseconds':1184,'DiskS3ReadRequestsCount':6,'IOBufferAllocBytes':13530,'IOBufferAllocs':3,'MemoryAllocatedWithoutCheck':12,'MemoryAllocatedWithoutCheckBytes':13056,'ReadBufferFromS3Bytes':1053,'ReadBufferFromS3InitMicroseconds':916,'ReadBufferFromS3Microseconds':923,'S3GetObject':3,'S3HeadObject':3,'S3ReadMicroseconds':1184,'S3ReadRequestsCount':6}
11c69aee3df4	2026-08-04	2026-08-04 11:34:39	2026-08-04 11:34:39.326755	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	ae46f97f746073e093943a84da1408ce	heartbeat_floor	2319	{'already_fenced':0,'fenced_now':0,'live':2,'terminated':0}	Unknown	0	0		{'CASGCGet':2,'CASGCList':1,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':858,'DiskS3ReadRequestsCount':4,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':8694,'IOBufferAllocs':2,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':1,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':5,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':376,'ReadBufferFromS3InitMicroseconds':631,'ReadBufferFromS3Microseconds':634,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':858,'S3ReadRequestsCount':4}
11c69aee3df4	2026-08-04	2026-08-04 11:34:58	2026-08-04 11:34:58.074484	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	ae46f97f746073e093943a84da1408ce	defer_decision	18747702	{'changed_shards':2,'dead_life_debris':0,'deferred':0,'fold_seal_reads':2,'graduation_due':1,'namespaces_seen':2,'ref_keys_listed':58379,'ref_log_keys_listed':58133,'rounds_deferred_before':0,'walk_plan_builds':1,'walk_plan_dropped_listed_lives':0,'walk_plan_dropped_parent_rows':0,'walk_plan_dropped_tails':0,'walk_plan_rows':2}	Unknown	0	0		{'CASGCEnumerationPages':59,'CASGCGet':2,'CASGCRefWalkPlansBuilt':1,'CASOtherGet':1,'CASRefGlobalListPages':59,'CASRootList':59,'ContextLock':12,'DiskConnectionsPreserved':6,'DiskConnectionsReused':6,'DiskS3GetObject':3,'DiskS3HeadObject':3,'DiskS3ReadMicroseconds':3196,'DiskS3ReadRequestsCount':6,'GlobalThreadPoolJobs':59,'IOBufferAllocBytes':13734,'IOBufferAllocs':3,'LocalThreadPoolExpansions':59,'LocalThreadPoolJobs':174,'LocalThreadPoolLockWaitMicroseconds':43,'LocalThreadPoolShrinks':59,'LocalThreadPoolThreadCreationMicroseconds':216,'MemoryAllocatedWithoutCheck':12,'MemoryAllocatedWithoutCheckBytes':13056,'QueryProfilerRuns':2,'ReadBufferFromS3Bytes':1257,'ReadBufferFromS3InitMicroseconds':2578,'ReadBufferFromS3Microseconds':2592,'S3GetObject':3,'S3HeadObject':3,'S3ReadMicroseconds':3196,'S3ReadRequestsCount':6}
11c69aee3df4	2026-08-04	2026-08-04 11:34:58	2026-08-04 11:34:58.075133	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	ae46f97f746073e093943a84da1408ce	parent_seal_read	635	{'parent_runs':1}	Unknown	0	0		{'CASGCGet':1,'ContextLock':4,'DiskConnectionsPreserved':2,'DiskConnectionsReused':2,'DiskS3GetObject':1,'DiskS3HeadObject':1,'DiskS3ReadMicroseconds':469,'DiskS3ReadRequestsCount':2,'IOBufferAllocBytes':4631,'IOBufferAllocs':1,'MemoryAllocatedWithoutCheck':4,'MemoryAllocatedWithoutCheckBytes':4352,'ReadBufferFromS3Bytes':472,'ReadBufferFromS3InitMicroseconds':328,'ReadBufferFromS3Microseconds':330,'S3GetObject':1,'S3HeadObject':1,'S3ReadMicroseconds':469,'S3ReadRequestsCount':2}
11c69aee3df4	2026-08-04	2026-08-04 11:34:58	2026-08-04 11:34:58.078955	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	ae46f97f746073e093943a84da1408ce	fold_ref_group	3817	{'namespaces_seen':2,'ref_folding_aborted':0,'ref_keys_listed':58379}	Unknown	0	0		{}
11c69aee3df4	2026-08-04	2026-08-04 11:34:58	2026-08-04 11:34:58.080845	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	ae46f97f746073e093943a84da1408ce	fold_seal_read	1881	{'dropped_parent_ref_lives':0,'parent_cleanup_evidence':0,'parent_ref_lives':2,'parent_runs':1,'redundant_reads':1,'seal_reads':2}	Unknown	0	0		{'CASGCGet':2,'ContextLock':8,'DiskConnectionsExpired':1,'DiskConnectionsPreserved':3,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':1340,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':9262,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':6,'MemoryAllocatedWithoutCheckBytes':6528,'ReadBufferFromS3Bytes':944,'ReadBufferFromS3InitMicroseconds':971,'ReadBufferFromS3Microseconds':979,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':1340,'S3ReadRequestsCount':4}
11c69aee3df4	2026-08-04	2026-08-04 11:35:38	2026-08-04 11:35:38.782440	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	ae46f97f746073e093943a84da1408ce	fold_ref_intake	40701576	{'absent_probes':0,'catalog_entries':2,'catalog_only_walked':0,'catalog_proved_empty':0,'dead_precommits_skipped':0,'deltas_emitted':890526,'epoch_crossings':0,'frontier_namespaces':2,'frontier_proven':2,'frontier_unprobed_budget':0,'logs_accounted':6869,'logs_applied':6869,'namespace_removals':0,'ref_folding_aborted':0,'tables_changed':2,'tables_clamped':0,'tables_held':0,'tables_scanned':2,'tails_advanced':1,'tails_below_cursor':0,'tails_unchanged':0,'transactions_opened':6869,'unhinted_held_walked':0,'unhinted_quiet_walked':0}	Unknown	0	0		{'CASManifestGet':60904,'CASRefEmittedEdges':60904,'CASRefLogBodyGets':6869,'CASRefManifestBodyFoldGets':60904,'CASRootGet':6871,'ContextLock':1161259,'ContextLockWaitMicroseconds':216,'DiskConnectionsCreated':1282,'DiskConnectionsElapsedMicroseconds':96225,'DiskConnectionsExpired':1456,'DiskConnectionsPreserved':134094,'DiskConnectionsReused':134268,'DiskS3GetObject':67775,'DiskS3HeadObject':67775,'DiskS3ReadMicroseconds':27195503,'DiskS3ReadRequestsCount':135550,'IOBufferAllocBytes':651618469,'IOBufferAllocs':67775,'MemoryAllocatedWithoutCheck':270845,'MemoryAllocatedWithoutCheckBytes':1070065088,'QueryProfilerRuns':6,'ReadBufferFromS3Bytes':369742244,'ReadBufferFromS3InitMicroseconds':19978155,'ReadBufferFromS3Microseconds':20140135,'S3GetObject':67775,'S3HeadObject':67775,'S3ReadMicroseconds':27195503,'S3ReadRequestsCount':135550}
